"proyecto" "folioviv" "foliohog" "numren" "conyu" "inglab" "pea" "c_ocupa" "sector_act" "ocup_16omas" "ocup" "trab_formal" "pering" "asis_esc" "años_escolaridad" "preslab" "jub" "factor" "habl_ind" "edo_civ" "pob_ind" "tam_loc" "ic_rezedu" "ic_asalud" "ic_segsoc" "ic_cv" "ic_sbv" "ic_ali" "ictpc" "sexo" "edad" "ictpc2" "mun" "ayuotr" "bengob" "est_calidad_vivienda" "actcom" "tdep" "remesas" "rururb" "bienes" "jsexo" "jedad" "pcpering" "pcocup" "jaesc" "clase_hog" "jnived"
2 153108 0 1 0 6005.8111 1 4 2 1 1 1 1 2 11 1 0 1150 0 2 0 1 0 0 0 0 0 0 3084.9189 1 48 3084.9189 106 0 0 4 1 0.2 0 0 10 1 48 66.66667 66.66667 11 3 7
2 153108 0 2 1 NA 3 6 5 0 0 4 0 2 9 NA 0 1150 0 2 0 1 0 0 0 0 0 0 3084.9189 0 45 3084.9189 106 0 0 4 1 0.2 0 0 10 1 48 66.66667 66.66667 11 3 7
2 153108 0 3 0 6005.8111 1 4 3 1 1 NA 1 2 13 0 0 1150 0 6 0 1 0 0 1 0 0 0 3084.9189 0 29 3084.9189 106 0 0 4 1 0.2 0 0 10 1 48 66.66667 66.66667 11 3 7
2 153108 0 4 0 2802.7118 1 2 2 1 1 1 1 2 12 1 0 1150 0 6 0 1 0 0 0 0 0 0 3084.9189 1 27 3084.9189 106 0 0 4 1 0.2 0 0 10 1 48 66.66667 66.66667 11 3 7
2 153108 0 5 0 2802.7118 1 2 2 1 1 1 1 2 9 1 0 1150 0 6 0 1 0 0 0 0 0 0 3084.9189 1 26 3084.9189 106 0 0 4 1 0.2 0 0 10 1 48 66.66667 66.66667 11 3 7
2 153108 0 6 0 NA 4 7 6 0 0 5 0 1 0 NA 0 1150 0 NA 0 1 0 0 0 0 0 0 3084.9189 0 6 3084.9189 106 0 0 4 1 0.2 0 0 10 1 48 66.66667 66.66667 11 3 7
2 153109 0 1 0 0 3 6 5 0 0 4 1 2 0 NA 0 1150 0 6 0 1 1 1 1 0 0 0 2165.5738 0 73 2165.5738 106 1 0 2 1 1.333333 0 0 8 0 73 42.85714 28.57143 0 3 1
2 153109 0 2 0 3203.0993 1 3 3 1 1 NA 1 2 6 0 0 1150 0 6 0 1 0 1 1 0 0 0 2165.5738 0 48 2165.5738 106 1 0 2 1 1.333333 0 0 8 0 73 42.85714 28.57143 0 3 1
2 153109 0 3 0 0 3 6 5 0 0 4 0 2 11 NA 0 1150 0 1 0 1 0 0 0 0 0 0 2165.5738 0 28 2165.5738 106 1 0 2 1 1.333333 0 0 8 0 73 42.85714 28.57143 0 3 1
2 153109 0 4 0 7507.2713 1 2 3 1 1 1 1 2 9 1 0 1150 0 1 0 1 0 0 0 0 0 0 2165.5738 1 30 2165.5738 106 1 0 2 1 1.333333 0 0 8 0 73 42.85714 28.57143 0 3 1
2 153109 0 5 0 NA 4 7 6 0 0 5 0 1 3 NA 0 1150 0 NA 0 1 0 0 0 0 0 0 2165.5738 1 8 2165.5738 106 1 0 2 1 1.333333 0 0 8 0 73 42.85714 28.57143 0 3 1
2 153109 0 6 0 NA 4 7 6 0 0 5 0 1 1 NA 0 1150 0 NA 0 1 0 0 0 0 0 0 2165.5738 1 7 2165.5738 106 1 0 2 1 1.333333 0 0 8 0 73 42.85714 28.57143 0 3 1
2 153110 0 1 0 5004.8426 1 4 3 1 1 NA 1 2 12 0 0 1150 0 2 0 1 0 1 1 0 0 1 3857.5748 1 50 3857.5748 106 0 0 4 2 0 0 0 11 1 50 66.66667 66.66667 12 2 8
2 153110 0 2 1 6351.4996 1 4 3 1 1 NA 1 2 17 0 0 1150 0 2 0 1 0 1 1 0 0 1 3857.5748 0 53 3857.5748 106 0 0 4 2 0 0 0 11 1 50 66.66667 66.66667 12 2 8
2 153110 0 3 0 NA 3 6 5 0 0 4 0 1 13 NA 0 1150 0 6 0 1 0 1 1 0 0 1 3857.5748 1 20 3857.5748 106 0 0 4 2 0 0 0 11 1 50 66.66667 66.66667 12 2 8
2 153111 0 1 0 0 3 6 5 0 0 4 1 2 0 NA 0 1150 0 3 0 1 1 0 0 0 0 1 1343.7013 0 70 1343.7013 106 1 0 4 0 0.6666667 0 0 6 0 70 40 20 0 3 1
2 153111 0 2 0 4003.8741 1 4 2 1 1 1 1 2 9 1 0 1150 0 2 0 1 0 0 0 0 0 1 1343.7013 1 37 1343.7013 106 1 0 4 0 0.6666667 0 0 6 0 70 40 20 0 3 1
2 153111 0 3 0 NA 3 6 5 0 0 4 0 2 12 NA 0 1150 0 2 0 1 0 0 0 0 0 1 1343.7013 0 36 1343.7013 106 1 0 4 0 0.6666667 0 0 6 0 70 40 20 0 3 1
2 153111 0 4 0 NA 3 6 5 0 0 4 0 1 9 NA 0 1150 0 6 0 1 0 0 0 0 0 1 1343.7013 1 16 1343.7013 106 1 0 4 0 0.6666667 0 0 6 0 70 40 20 0 3 1
2 153111 0 5 0 NA 4 7 6 0 0 5 0 1 4 NA 0 1150 0 NA 0 1 0 0 0 0 0 1 1343.7013 1 10 1343.7013 106 1 0 4 0 0.6666667 0 0 6 0 70 40 20 0 3 1
2 153114 0 1 0 8007.7481 1 1 2 1 1 NA 1 2 3 0 0 1953 0 2 0 1 1 0 1 0 0 0 5217.2878 1 53 5217.2878 106 0 0 4 2 0 0 0 10 1 53 80 80 3 2 3
2 153114 0 2 1 5194.4552 1 3 3 1 1 NA 1 2 6 0 0 1953 0 2 0 1 0 0 0 0 0 0 5217.2878 0 47 5217.2878 106 0 0 4 2 0 0 0 10 1 53 80 80 3 2 3
2 153114 0 3 0 5204.8426 1 3 3 1 1 1 1 2 17 1 0 1953 0 6 0 1 0 0 0 0 0 0 5217.2878 0 25 5217.2878 106 0 0 4 2 0 0 0 10 1 53 80 80 3 2 3
2 153114 0 4 0 2569.4954 1 1 2 1 1 NA 1 1 15 0 0 1953 0 6 0 1 0 0 1 0 0 0 5217.2878 1 23 5217.2878 106 0 0 4 2 0 0 0 10 1 53 80 80 3 2 3
2 153114 0 5 0 NA 3 6 5 0 0 4 0 1 12 NA 0 1953 0 6 0 1 0 0 1 0 0 0 5217.2878 1 18 5217.2878 106 0 0 4 2 0 0 0 10 1 53 80 80 3 2 3
2 153115 0 1 0 11107.653 1 2 3 1 1 NA 1 2 17 NA 0 1953 0 2 0 1 0 0 1 0 0 1 3454.9667 1 42 3454.9667 106 1 0 4 2 0.6666667 0 0 13 1 42 40 20 17 2 10
2 153115 0 2 1 0 3 6 5 0 0 4 1 2 12 NA 0 1953 0 2 0 1 0 0 0 0 0 1 3454.9667 0 38 3454.9667 106 1 0 4 2 0.6666667 0 0 13 1 42 40 20 17 2 10
2 153115 0 3 0 NA 3 6 5 0 0 4 0 1 12 NA 0 1953 0 6 0 1 0 0 1 0 0 1 3454.9667 1 18 3454.9667 106 1 0 4 2 0.6666667 0 0 13 1 42 40 20 17 2 10
2 153115 0 4 0 NA 4 7 6 0 0 5 0 1 5 NA 0 1953 0 NA 0 1 0 0 0 0 0 1 3454.9667 1 10 3454.9667 106 1 0 4 2 0.6666667 0 0 13 1 42 40 20 17 2 10
2 153115 0 5 0 NA 4 7 6 0 0 5 0 1 4 NA 0 1953 0 NA 0 1 0 0 0 0 0 1 3454.9667 1 9 3454.9667 106 1 0 4 2 0.6666667 0 0 13 1 42 40 20 17 2 10
2 153116 0 1 0 2504.2192 1 3 3 1 1 NA 1 2 0 0 0 1953 0 1 0 1 1 1 1 0 0 1 1678.7124 1 63 1678.7124 106 0 0 4 1 0 0 0 5 1 63 66.66667 66.66667 0 2 1
2 153116 0 2 1 2504.2192 1 3 3 1 1 NA 1 2 5 0 0 1953 0 1 0 1 1 1 1 0 0 1 1678.7124 0 50 1678.7124 106 0 0 4 1 0 0 0 5 1 63 66.66667 66.66667 0 2 1
2 153116 0 3 0 NA 3 6 5 0 0 4 0 2 3 NA 0 1953 0 6 0 1 1 1 1 0 0 1 1678.7124 0 29 1678.7124 106 0 0 4 1 0 0 0 5 1 63 66.66667 66.66667 0 2 1
2 153117 0 1 0 14868.497 1 4 3 1 1 1 1 2 17 1 0 1953 0 2 0 1 0 0 0 0 0 0 7919.8162 1 36 7919.8162 106 0 1 4 3 1 0 0 14 1 36 50 50 17 2 10
2 153117 0 2 1 11354.197 1 4 3 1 1 NA 1 2 17 1 0 1953 0 2 0 1 0 0 0 0 0 0 7919.8162 0 34 7919.8162 106 0 1 4 3 1 0 0 14 1 36 50 50 17 2 10
2 153117 0 3 0 NA 4 7 6 0 0 5 0 1 0 NA 0 1953 0 NA 0 1 0 0 0 0 0 0 7919.8162 1 3 7919.8162 106 0 1 4 3 1 0 0 14 1 36 50 50 17 2 10
2 153118 0 1 0 10225.562 1 4 3 1 1 NA 1 2 9 0 0 831 0 2 0 2 0 1 1 0 0 0 3798.3588 1 25 3798.3588 106 0 0 4 1 0.5 0 0 10 1 25 33.33334 33.33334 9 2 6
2 153118 0 2 1 NA 3 6 5 0 0 4 0 2 9 NA 0 831 0 2 0 2 0 1 1 0 0 0 3798.3588 0 25 3798.3588 106 0 0 4 1 0.5 0 0 10 1 25 33.33334 33.33334 9 2 6
2 153120 0 1 0 8613.7973 1 4 3 1 1 NA 1 2 17 0 0 831 0 2 0 2 0 1 1 0 0 0 5093.0032 1 38 5093.0032 106 0 0 4 4 0 0 0 14 1 38 50 50 17 2 10
2 153120 0 2 1 NA 3 6 5 0 0 4 0 2 12 NA 0 831 0 2 0 2 0 1 1 0 0 0 5093.0032 0 45 5093.0032 106 0 0 4 4 0 0 0 14 1 38 50 50 17 2 10
2 153122 0 1 0 7006.7796 1 4 3 1 1 NA 1 2 17 0 0 831 0 6 0 2 0 1 1 0 0 0 4126.6677 1 28 4126.6677 106 0 0 3 2 0 0 0 10 1 28 100 100 17 3 10
2 153122 0 2 0 1201.1622 1 3 3 1 1 NA 1 2 17 0 0 831 0 6 0 2 0 0 1 0 0 0 4126.6677 0 30 4126.6677 106 0 0 3 2 0 0 0 10 1 28 100 100 17 3 10
2 153123 0 1 0 2702.615 1 3 3 1 1 NA 1 2 9 0 0 1537 0 2 0 2 0 1 1 0 0 0 1137.166 1 37 1137.166 106 0 0 4 1 0.3333333 0 0 7 1 37 50 50 9 2 6
2 153123 0 2 1 1201.1622 1 3 3 1 1 NA 1 2 9 0 0 1537 0 2 0 2 0 1 1 0 0 0 1137.166 0 38 1137.166 106 0 0 4 1 0.3333333 0 0 7 1 37 50 50 9 2 6
2 153123 0 3 0 NA 3 6 5 0 0 4 0 1 11 NA 0 1537 0 6 0 2 0 1 1 0 0 0 1137.166 1 16 1137.166 106 0 0 4 1 0.3333333 0 0 7 1 37 50 50 9 2 6
2 153123 0 4 0 NA 4 7 6 0 0 5 0 1 6 NA 0 1537 0 6 0 2 0 1 1 0 0 0 1137.166 0 12 1137.166 106 0 0 4 1 0.3333333 0 0 7 1 37 50 50 9 2 6
2 153124 0 1 0 3006.0612 1 3 2 1 1 NA 1 2 2 0 0 1537 0 2 0 2 1 1 1 1 0 0 1065.8106 1 34 1065.8106 106 0 0 2 1 0.5 0 0 5 1 34 44.44445 44.44445 2 3 3
2 153124 0 2 1 NA 3 6 5 0 0 4 0 2 3 NA 0 1537 0 2 0 2 1 1 1 1 0 0 1065.8106 0 36 1065.8106 106 0 0 2 1 0.5 0 0 5 1 34 44.44445 44.44445 2 3 3
2 153124 0 3 0 3203.0993 1 2 3 1 1 NA 1 2 9 0 0 1537 0 1 0 2 0 1 1 1 0 0 1065.8106 1 20 1065.8106 106 0 0 2 1 0.5 0 0 5 1 34 44.44445 44.44445 2 3 3
2 153124 0 4 0 250 1 3 3 1 1 NA 1 2 9 0 0 1537 0 1 0 2 0 1 1 1 0 0 1065.8106 0 18 1065.8106 106 0 0 2 1 0.5 0 0 5 1 34 44.44445 44.44445 2 3 3
2 153124 0 5 0 1337.4575 1 3 3 1 1 NA 1 2 9 0 0 1537 0 6 0 2 0 1 1 1 0 0 1065.8106 0 17 1065.8106 106 0 0 2 1 0.5 0 0 5 1 34 44.44445 44.44445 2 3 3
2 153124 0 6 0 NA 2 5 4 0 0 3 0 2 8 NA 0 1537 0 6 0 2 1 1 1 1 0 0 1065.8106 0 16 1065.8106 106 0 0 2 1 0.5 0 0 5 1 34 44.44445 44.44445 2 3 3
2 153124 0 7 0 NA 4 7 6 0 0 5 0 1 3 NA 0 1537 0 NA 0 2 0 0 1 1 0 0 1065.8106 0 9 1065.8106 106 0 0 2 1 0.5 0 0 5 1 34 44.44445 44.44445 2 3 3
2 153124 0 8 0 NA 4 7 6 0 0 5 0 1 2 NA 0 1537 0 NA 0 2 0 0 1 1 0 0 1065.8106 0 8 1065.8106 106 0 0 2 1 0.5 0 0 5 1 34 44.44445 44.44445 2 3 3
2 153124 0 9 0 NA 4 7 6 0 0 5 0 1 0 NA 0 1537 0 NA 0 2 0 1 1 1 0 0 1065.8106 0 7 1065.8106 106 0 0 2 1 0.5 0 0 5 1 34 44.44445 44.44445 2 3 3
2 153125 0 1 0 1960.7449 1 3 3 1 1 NA 1 2 9 0 0 1537 1 1 1 2 0 1 1 0 1 0 2623.822 1 45 2623.822 106 0 0 2 1 0.25 0 0 6 1 45 80 80 9 2 6
2 153125 0 2 1 3670.5407 1 3 3 1 1 NA 1 2 5 0 0 1537 0 1 1 2 1 0 1 0 1 0 2623.822 0 41 2623.822 106 0 0 2 1 0.25 0 0 6 1 45 80 80 9 2 6
2 153125 0 3 0 4071.5733 1 3 3 1 1 NA 1 2 9 0 0 1537 0 6 1 2 0 1 1 0 1 0 2623.822 1 21 2623.822 106 0 0 2 1 0.25 0 0 6 1 45 80 80 9 2 6
2 153125 0 4 0 2586.3357 1 3 3 1 1 NA 1 2 9 0 0 1537 0 6 1 2 0 1 1 0 1 0 2623.822 0 20 2623.822 106 0 0 2 1 0.25 0 0 6 1 45 80 80 9 2 6
2 153125 0 5 0 NA 4 7 6 0 0 5 0 1 6 NA 0 1537 0 6 1 2 0 1 1 0 1 0 2623.822 1 13 2623.822 106 0 0 2 1 0.25 0 0 6 1 45 80 80 9 2 6
2 153126 0 1 0 NA 3 6 5 0 0 4 0 2 0 NA 1 1537 0 2 0 2 1 0 0 0 0 0 2761.0165 1 51 2761.0165 106 0 0 4 1 0.4 0 0 9 1 51 28.57143 21.42857 0 3 1
2 153126 0 2 1 NA 3 6 5 0 0 4 0 2 0 NA 0 1537 0 2 0 2 1 0 0 0 0 0 2761.0165 0 50 2761.0165 106 0 0 4 1 0.4 0 0 9 1 51 28.57143 21.42857 0 3 1
2 153126 0 3 0 3754.3583 2 5 4 0 0 3 1 2 9 NA 0 1537 0 1 0 2 0 1 1 0 0 0 2761.0165 1 26 2761.0165 106 0 0 4 1 0.4 0 0 9 1 51 28.57143 21.42857 0 3 1
2 153126 0 4 0 NA 3 6 5 0 0 4 0 2 9 NA 0 1537 0 1 0 2 0 1 1 0 0 0 2761.0165 0 24 2761.0165 106 0 0 4 1 0.4 0 0 9 1 51 28.57143 21.42857 0 3 1
2 153126 0 5 0 6659.6831 1 3 2 1 1 1 1 2 9 1 0 1537 0 6 0 2 0 0 0 0 0 0 2761.0165 0 20 2761.0165 106 0 0 4 1 0.4 0 0 9 1 51 28.57143 21.42857 0 3 1
2 153126 0 6 0 5605.4237 1 1 2 1 1 NA 1 2 9 0 0 1537 0 1 0 2 0 1 1 0 0 0 2761.0165 1 22 2761.0165 106 0 0 4 1 0.4 0 0 9 1 51 28.57143 21.42857 0 3 1
2 153126 0 7 0 NA 3 6 5 0 0 4 0 2 9 NA 0 1537 0 6 0 2 0 1 1 0 0 0 2761.0165 0 16 2761.0165 106 0 0 4 1 0.4 0 0 9 1 51 28.57143 21.42857 0 3 1
2 153126 0 8 0 NA 4 7 6 0 0 5 0 1 8 NA 0 1537 0 6 0 2 0 1 0 0 0 0 2761.0165 0 15 2761.0165 106 0 0 4 1 0.4 0 0 9 1 51 28.57143 21.42857 0 3 1
2 153126 0 9 0 NA 3 6 5 0 0 4 0 2 9 NA 0 1537 0 1 0 2 0 1 1 0 0 0 2761.0165 0 20 2761.0165 106 0 0 4 1 0.4 0 0 9 1 51 28.57143 21.42857 0 3 1
2 153126 0 10 0 3208.0117 1 3 3 1 1 NA 1 2 9 0 0 1537 0 1 0 2 0 1 1 0 0 0 2761.0165 1 35 2761.0165 106 0 0 4 1 0.4 0 0 9 1 51 28.57143 21.42857 0 3 1
2 153126 0 11 0 NA 3 6 5 0 0 4 0 2 9 NA 0 1537 0 1 0 2 0 1 1 0 0 0 2761.0165 0 21 2761.0165 106 0 0 4 1 0.4 0 0 9 1 51 28.57143 21.42857 0 3 1
2 153127 0 1 0 4003.8741 1 3 2 1 1 NA 1 2 4 0 0 1537 0 2 0 2 1 1 1 0 1 1 787.09166 1 40 787.09166 106 0 1 2 0 0.75 0 0 2 1 40 28.57143 14.28572 4 2 3
2 153127 0 2 1 0 3 6 5 0 0 4 1 2 3 NA 0 1537 0 2 0 2 1 1 1 0 1 1 787.09166 0 37 787.09166 106 0 1 2 0 0.75 0 0 2 1 40 28.57143 14.28572 4 2 3
2 153127 0 3 0 NA 3 6 5 0 0 4 0 2 9 NA 0 1537 0 6 0 2 0 1 1 0 1 1 787.09166 0 18 787.09166 106 0 1 2 0 0.75 0 0 2 1 40 28.57143 14.28572 4 2 3
2 153127 0 4 0 NA 3 6 5 0 0 4 0 2 9 NA 0 1537 0 6 0 2 0 1 1 0 1 1 787.09166 0 17 787.09166 106 0 1 2 0 0.75 0 0 2 1 40 28.57143 14.28572 4 2 3
2 153127 0 5 0 NA 4 7 6 0 0 5 0 1 3 NA 0 1537 0 NA 0 2 0 1 1 0 1 1 787.09166 1 9 787.09166 106 0 1 2 0 0.75 0 0 2 1 40 28.57143 14.28572 4 2 3
2 153127 0 6 0 NA 4 7 6 0 0 5 0 1 0 NA 0 1537 0 NA 0 2 0 1 1 0 1 1 787.09166 1 5 787.09166 106 0 1 2 0 0.75 0 0 2 1 40 28.57143 14.28572 4 2 3
2 153128 0 1 0 3259.8898 1 3 3 1 1 NA 1 2 6 0 0 3734 0 2 0 3 0 0 1 0 1 0 760.13536 1 42 760.13536 106 0 0 2 0 0.75 0 0 3 1 42 28.57143 28.57143 6 2 4
2 153128 0 2 1 NA 3 6 5 0 0 4 0 2 4 NA 0 3734 0 2 0 3 1 0 0 0 1 0 760.13536 0 36 760.13536 106 0 0 2 0 0.75 0 0 3 1 42 28.57143 28.57143 6 2 4
2 153128 0 3 0 NA 3 6 5 0 0 4 0 2 9 NA 0 3734 0 6 0 3 0 1 1 0 1 0 760.13536 0 19 760.13536 106 0 0 2 0 0.75 0 0 3 1 42 28.57143 28.57143 6 2 4
2 153128 0 4 0 1203.0929 1 3 3 1 1 NA 1 2 9 0 0 3734 0 6 0 3 0 1 1 0 1 0 760.13536 1 17 760.13536 106 0 0 2 0 0.75 0 0 3 1 42 28.57143 28.57143 6 2 4
2 153128 0 5 0 NA 4 7 6 0 0 5 0 1 9 NA 0 3734 0 6 0 3 0 0 0 0 1 0 760.13536 1 15 760.13536 106 0 0 2 0 0.75 0 0 3 1 42 28.57143 28.57143 6 2 4
2 153128 0 6 0 NA 4 7 6 0 0 5 0 1 5 NA 0 3734 0 6 0 3 0 0 0 0 1 0 760.13536 1 12 760.13536 106 0 0 2 0 0.75 0 0 3 1 42 28.57143 28.57143 6 2 4
2 153128 0 7 0 NA 4 7 6 0 0 5 0 1 2 NA 0 3734 0 NA 0 3 0 0 0 0 1 0 760.13536 0 9 760.13536 106 0 0 2 0 0.75 0 0 3 1 42 28.57143 28.57143 6 2 4
2 153129 0 1 0 3870.0462 1 3 1 1 1 NA 1 2 3 0 0 3734 1 2 1 3 1 1 1 0 1 0 753.93939 1 41 753.93939 106 0 0 3 0 0.5 0 0 6 1 41 16.66667 66.66667 3 2 3
2 153129 0 2 1 0 1 3 1 1 1 NA 0 2 4 0 0 3734 1 2 1 3 1 1 1 0 1 0 753.93939 0 40 753.93939 106 0 0 3 0 0.5 0 0 6 1 41 16.66667 66.66667 3 2 3
2 153129 0 3 0 0 1 3 1 1 1 NA 0 2 12 0 0 3734 1 6 1 3 0 1 1 0 1 0 753.93939 1 22 753.93939 106 0 0 3 0 0.5 0 0 6 1 41 16.66667 66.66667 3 2 3
2 153129 0 4 0 0 1 3 1 1 1 NA 0 2 9 0 0 3734 0 6 1 3 0 1 1 0 1 0 753.93939 1 17 753.93939 106 0 0 3 0 0.5 0 0 6 1 41 16.66667 66.66667 3 2 3
2 153129 0 5 0 NA 4 7 6 0 0 5 0 2 6 NA 0 3734 0 6 1 3 1 1 1 0 1 0 753.93939 0 14 753.93939 106 0 0 3 0 0.5 0 0 6 1 41 16.66667 66.66667 3 2 3
2 153129 0 6 0 NA 4 7 6 0 0 5 0 1 1 NA 0 3734 0 NA 1 3 0 1 1 0 1 0 753.93939 1 6 753.93939 106 0 0 3 0 0.5 0 0 6 1 41 16.66667 66.66667 3 2 3
2 153131 0 1 0 3002.9056 1 2 3 1 1 NA 1 2 7 0 0 3734 0 2 0 3 0 1 1 0 0 0 818.77847 1 32 818.77847 106 0 0 2 1 0.6 0 0 9 1 32 37.5 37.5 7 3 5
2 153131 0 2 0 833.28519 1 3 3 1 1 NA 1 2 3 0 0 3734 0 5 0 3 1 1 1 0 0 0 818.77847 0 61 818.77847 106 0 0 2 1 0.6 0 0 9 1 32 37.5 37.5 7 3 5
2 153131 0 3 1 NA 3 6 5 0 0 4 0 2 9 NA 0 3734 0 2 0 3 0 1 1 0 0 0 818.77847 0 32 818.77847 106 0 0 2 1 0.6 0 0 9 1 32 37.5 37.5 7 3 5
2 153131 0 4 0 NA 4 7 6 0 0 5 0 1 4 NA 0 3734 0 NA 0 3 0 1 1 0 0 0 818.77847 1 9 818.77847 106 0 0 2 1 0.6 0 0 9 1 32 37.5 37.5 7 3 5
2 153131 0 5 0 NA 4 7 6 0 0 5 0 1 0 NA 0 3734 0 NA 0 3 0 1 1 0 0 0 818.77847 0 5 818.77847 106 0 0 2 1 0.6 0 0 9 1 32 37.5 37.5 7 3 5
2 153131 0 7 0 NA 2 5 4 0 0 3 0 2 9 NA 0 3734 0 6 0 3 0 1 1 0 0 0 818.77847 1 17 818.77847 106 0 0 2 1 0.6 0 0 9 1 32 37.5 37.5 7 3 5
2 153131 0 8 0 1754.5105 1 4 3 1 1 NA 1 2 12 0 0 3734 0 6 0 3 0 0 1 0 0 0 818.77847 0 20 818.77847 106 0 0 2 1 0.6 0 0 9 1 32 37.5 37.5 7 3 5
2 153132 0 1 0 1934.6955 1 1 3 1 1 NA 1 2 6 0 0 3734 0 2 0 3 1 0 1 1 1 1 468.06394 1 26 468.06394 106 0 0 1 0 1.5 0 0 2 1 26 20 20 6 2 4
2 153132 0 2 1 NA 3 6 5 0 0 4 0 2 6 NA 0 3734 0 2 0 3 1 0 1 1 1 1 468.06394 0 22 468.06394 106 0 0 1 0 1.5 0 0 2 1 26 20 20 6 2 4
2 153132 0 3 0 NA 4 7 6 0 0 5 0 1 0 NA 0 3734 0 NA 0 3 0 0 1 1 1 1 468.06394 0 6 468.06394 106 0 0 1 0 1.5 0 0 2 1 26 20 20 6 2 4
2 153132 0 4 0 NA 4 7 6 0 0 5 0 1 0 NA 0 3734 0 NA 0 3 0 0 1 1 1 1 468.06394 1 5 468.06394 106 0 0 1 0 1.5 0 0 2 1 26 20 20 6 2 4
2 154060 0 1 0 7419.2213 1 3 3 1 1 1 1 2 9 1 0 1154 0 2 0 1 0 0 0 0 0 0 2270.9483 1 35 2270.9483 106 0 0 3 1 1 0 0 10 1 35 25 25 9 2 6
2 154060 0 2 1 NA 3 6 5 0 0 4 0 2 9 NA 0 1154 0 2 0 1 0 0 0 0 0 0 2270.9483 0 28 2270.9483 106 0 0 3 1 1 0 0 10 1 35 25 25 9 2 6
2 154060 0 3 0 NA 4 7 6 0 0 5 0 1 4 NA 0 1154 0 NA 0 1 0 0 0 0 0 0 2270.9483 1 11 2270.9483 106 0 0 3 1 1 0 0 10 1 35 25 25 9 2 6
2 154060 0 4 0 NA 4 7 6 0 0 5 0 1 2 NA 0 1154 0 NA 0 1 0 0 0 0 0 0 2270.9483 1 8 2270.9483 106 0 0 3 1 1 0 0 10 1 35 25 25 9 2 6
2 154061 0 1 0 1738.6947 1 4 3 1 1 NA 1 2 12 1 0 1154 0 4 0 1 0 0 0 0 0 0 1089.3708 0 27 1089.3708 106 0 0 4 1 2 0 0 10 0 27 33.33334 33.33334 12 2 8
2 154061 0 2 0 NA 4 7 6 0 0 5 0 1 4 NA 0 1154 0 NA 0 1 0 0 0 0 0 0 1089.3708 1 10 1089.3708 106 0 0 4 1 2 0 0 10 0 27 33.33334 33.33334 12 2 8
2 154061 0 3 0 NA 4 7 6 0 0 5 0 1 0 NA 0 1154 0 NA 0 1 0 0 0 0 0 0 1089.3708 0 6 1089.3708 106 0 0 4 1 2 0 0 10 0 27 33.33334 33.33334 12 2 8
2 154062 0 1 0 5004.8426 1 1 3 1 1 NA 1 2 8 0 0 1154 0 2 0 1 0 0 0 0 0 0 4282.791 1 45 4282.791 106 0 0 4 2 0.5 0 0 11 1 45 66.66667 66.66667 8 2 5
2 154062 0 2 1 6675.185 1 4 3 1 1 1 1 2 17 1 0 1154 0 2 0 1 0 0 0 0 0 0 4282.791 0 38 4282.791 106 0 0 4 2 0.5 0 0 11 1 45 66.66667 66.66667 8 2 5
2 154062 0 3 0 NA 4 7 6 0 0 5 0 1 1 NA 0 1154 0 NA 0 1 0 0 0 0 0 0 4282.791 0 7 4282.791 106 0 0 4 2 0.5 0 0 11 1 45 66.66667 66.66667 8 2 5
2 154063 0 1 0 6445.9864 1 2 3 1 1 2 1 2 9 NA 0 1154 0 1 0 1 0 0 0 0 1 0 3774.9224 1 50 3774.9224 106 0 0 2 2 0.25 0 0 10 1 50 40 40 9 2 6
2 154063 0 2 1 9278.0284 1 4 3 1 1 1 1 2 17 1 0 1154 0 1 0 1 0 0 0 0 1 0 3774.9224 0 46 3774.9224 106 0 0 2 2 0.25 0 0 10 1 50 40 40 9 2 6
2 154063 0 3 0 NA 3 6 5 0 0 4 0 2 9 NA 0 1154 0 6 0 1 0 0 0 0 1 0 3774.9224 1 17 3774.9224 106 0 0 2 2 0.25 0 0 10 1 50 40 40 9 2 6
2 154063 0 4 0 NA 4 7 6 0 0 5 0 2 9 NA 0 1154 0 6 0 1 0 0 0 0 1 0 3774.9224 0 15 3774.9224 106 0 0 2 2 0.25 0 0 10 1 50 40 40 9 2 6
2 154063 0 5 0 NA 3 6 5 0 0 4 0 1 12 NA 0 1154 0 6 0 1 0 0 0 0 1 0 3774.9224 1 19 3774.9224 106 0 0 2 2 0.25 0 0 10 1 50 40 40 9 2 6
2 154064 0 1 0 NA 3 6 5 0 0 4 0 2 0 NA 0 1154 1 2 1 1 1 0 0 0 0 0 2372.5601 0 55 2372.5601 106 0 0 2 3 0.1666667 0 0 13 0 55 42.85714 42.85714 0 3 1
2 154064 0 2 0 6005.8111 1 4 3 1 1 1 1 2 12 1 0 1154 0 2 1 1 0 0 0 0 0 0 2372.5601 1 32 2372.5601 106 0 0 2 3 0.1666667 0 0 13 0 55 42.85714 42.85714 0 3 1
2 154064 0 3 0 1000.9685 1 2 3 1 1 1 1 2 9 1 0 1154 0 2 1 1 0 0 0 0 0 0 2372.5601 1 30 2372.5601 106 0 0 2 3 0.1666667 0 0 13 0 55 42.85714 42.85714 0 3 1
2 154064 0 4 0 NA 3 6 5 0 0 4 0 2 8 NA 0 1154 0 2 1 1 0 0 0 0 0 0 2372.5601 0 34 2372.5601 106 0 0 2 3 0.1666667 0 0 13 0 55 42.85714 42.85714 0 3 1
